year,pop.,exp. treatment,seed no,pop. size,ln pop. size
2016,BBR,1,0,18,2.89037175789616
2016,BBR,1,3,18,2.89037175789616
2016,BBR,1,14,18,2.89037175789616
2016,BBR,1,0,18,2.89037175789616
2016,BBR,1,1,18,2.89037175789616
2016,BBR,1,0,18,2.89037175789616
2016,BBR,1,23,18,2.89037175789616
2016,BBR,1,0,18,2.89037175789616
2016,BBR,1,14,18,2.89037175789616
2016,BBR,1,3,18,2.89037175789616
2016,BBR,2,18,18,2.89037175789616
2016,BBR,2,17,18,2.89037175789616
2016,BBR,2,16,18,2.89037175789616
2016,BBR,2,17,18,2.89037175789616
2016,BBR,2,12,18,2.89037175789616
2016,BBR,2,17,18,2.89037175789616
2016,BBR,2,28,18,2.89037175789616
2016,BBR,2,26,18,2.89037175789616
2016,BBR,2,26,18,2.89037175789616
2016,BBR,4,15,18,2.89037175789616
2016,BBR,4,3,18,2.89037175789616
2016,BBR,4,0,18,2.89037175789616
2016,BBR,4,24,18,2.89037175789616
2016,BBR,4,11,18,2.89037175789616
2016,BBR,5,9,18,2.89037175789616
2016,BBR,5,0,18,2.89037175789616
2016,BBR,5,0,18,2.89037175789616
2016,BBR,5,0,18,2.89037175789616
2016,BBR,5,0,18,2.89037175789616
2016,BBR,5,0,18,2.89037175789616
2016,BBR,5,0,18,2.89037175789616
2016,BIA,1,18,50,3.91202300542815
2016,BIA,1,16,50,3.91202300542815
2016,BIA,1,13,50,3.91202300542815
2016,BIA,1,19,50,3.91202300542815
2016,BIA,1,16,50,3.91202300542815
2016,BIA,1,17,50,3.91202300542815
2016,BIA,1,13,50,3.91202300542815
2016,BIA,1,16,50,3.91202300542815
2016,BIA,1,14,50,3.91202300542815
2016,BIA,1,17,50,3.91202300542815
2016,BIA,1,11,50,3.91202300542815
2016,BIA,1,0,50,3.91202300542815
2016,BIA,1,11,50,3.91202300542815
2016,BIA,1,13,50,3.91202300542815
2016,BIA,1,14,50,3.91202300542815
2016,BIA,2,7,50,3.91202300542815
2016,BIA,2,2,50,3.91202300542815
2016,BIA,2,11,50,3.91202300542815
2016,BIA,2,1,50,3.91202300542815
2016,BIA,2,3,50,3.91202300542815
2016,BIA,2,8,50,3.91202300542815
2016,BIA,2,17,50,3.91202300542815
2016,BIA,2,6,50,3.91202300542815
2016,BIA,2,0,50,3.91202300542815
2016,BIA,2,9,50,3.91202300542815
2016,BIA,2,12,50,3.91202300542815
2016,BIA,2,3,50,3.91202300542815
2016,BIA,2,8,50,3.91202300542815
2016,BIA,2,0,50,3.91202300542815
2016,BIA,3,18,50,3.91202300542815
2016,BIA,3,9,50,3.91202300542815
2016,BIA,3,11,50,3.91202300542815
2016,BIA,3,11,50,3.91202300542815
2016,BIA,3,20,50,3.91202300542815
2016,BIA,4,0,50,3.91202300542815
2016,BIA,4,5,50,3.91202300542815
2016,BIA,4,0,50,3.91202300542815
2016,BIA,4,1,50,3.91202300542815
2016,BIA,4,0,50,3.91202300542815
2016,BIA,4,9,50,3.91202300542815
2016,BIA,4,0,50,3.91202300542815
2016,BIA,4,0,50,3.91202300542815
2016,BIA,4,0,50,3.91202300542815
2016,BIA,4,5,50,3.91202300542815
2016,BIA,4,0,50,3.91202300542815
2016,BIA,4,0,50,3.91202300542815
2016,BIA,4,0,50,3.91202300542815
2016,BIA,4,0,50,3.91202300542815
2016,BIA,4,1,50,3.91202300542815
2016,BIA,4,2,50,3.91202300542815
2016,BIA,4,0,50,3.91202300542815
2016,BIA,4,0,50,3.91202300542815
2016,BIA,5,1,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BIA,5,0,50,3.91202300542815
2016,BOB,1,15,310,5.73657229747919
2016,BOB,1,14,310,5.73657229747919
2016,BOB,1,15,310,5.73657229747919
2016,BOB,1,14,310,5.73657229747919
2016,BOB,1,6,310,5.73657229747919
2016,BOB,1,17,310,5.73657229747919
2016,BOB,1,7,310,5.73657229747919
2016,BOB,1,10,310,5.73657229747919
2016,BOB,1,21,310,5.73657229747919
2016,BOB,1,14,310,5.73657229747919
2016,BOB,1,14,310,5.73657229747919
2016,BOB,1,7,310,5.73657229747919
2016,BOB,1,21,310,5.73657229747919
2016,BOB,1,15,310,5.73657229747919
2016,BOB,1,19,310,5.73657229747919
2016,BOB,1,0,310,5.73657229747919
2016,BOB,2,13,310,5.73657229747919
2016,BOB,2,16,310,5.73657229747919
2016,BOB,2,19,310,5.73657229747919
2016,BOB,2,5,310,5.73657229747919
2016,BOB,2,9,310,5.73657229747919
2016,BOB,2,6,310,5.73657229747919
2016,BOB,2,4,310,5.73657229747919
2016,BOB,2,20,310,5.73657229747919
2016,BOB,2,16,310,5.73657229747919
2016,BOB,2,18,310,5.73657229747919
2016,BOB,2,3,310,5.73657229747919
2016,BOB,2,18,310,5.73657229747919
2016,BOB,3,6,310,5.73657229747919
2016,BOB,3,10,310,5.73657229747919
2016,BOB,3,18,310,5.73657229747919
2016,BOB,3,10,310,5.73657229747919
2016,BOB,3,12,310,5.73657229747919
2016,BOB,3,13,310,5.73657229747919
2016,BOB,3,20,310,5.73657229747919
2016,BOB,3,11,310,5.73657229747919
2016,BOB,3,13,310,5.73657229747919
2016,BOB,3,11,310,5.73657229747919
2016,BOB,3,15,310,5.73657229747919
2016,BOB,3,20,310,5.73657229747919
2016,BOB,3,16,310,5.73657229747919
2016,BOB,3,0,310,5.73657229747919
2016,BOB,4,0,310,5.73657229747919
2016,BOB,4,1,310,5.73657229747919
2016,BOB,4,3,310,5.73657229747919
2016,BOB,4,2,310,5.73657229747919
2016,BOB,4,1,310,5.73657229747919
2016,BOB,4,0,310,5.73657229747919
2016,BOB,4,1,310,5.73657229747919
2016,BOB,4,1,310,5.73657229747919
2016,BOB,4,9,310,5.73657229747919
2016,BOB,4,7,310,5.73657229747919
2016,BOB,4,2,310,5.73657229747919
2016,BOB,4,0,310,5.73657229747919
2016,BOB,4,0,310,5.73657229747919
2016,BOB,4,0,310,5.73657229747919
2016,BOB,4,0,310,5.73657229747919
2016,BOB,4,0,310,5.73657229747919
2016,BOB,4,0,310,5.73657229747919
2016,BOB,4,0,310,5.73657229747919
2016,BOB,4,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,2,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,1,310,5.73657229747919
2016,BOB,5,2,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,BOB,5,0,310,5.73657229747919
2016,CZL,1,16,600,6.39692965521615
2016,CZL,1,20,600,6.39692965521615
2016,CZL,1,23,600,6.39692965521615
2016,CZL,1,27,600,6.39692965521615
2016,CZL,1,29,600,6.39692965521615
2016,CZL,1,17,600,6.39692965521615
2016,CZL,1,13,600,6.39692965521615
2016,CZL,1,20,600,6.39692965521615
2016,CZL,1,8,600,6.39692965521615
2016,CZL,1,17,600,6.39692965521615
2016,CZL,1,22,600,6.39692965521615
2016,CZL,1,23,600,6.39692965521615
2016,CZL,1,13,600,6.39692965521615
2016,CZL,1,12,600,6.39692965521615
2016,CZL,1,9,600,6.39692965521615
2016,CZL,1,21,600,6.39692965521615
2016,CZL,2,27,600,6.39692965521615
2016,CZL,2,22,600,6.39692965521615
2016,CZL,2,23,600,6.39692965521615
2016,CZL,2,23,600,6.39692965521615
2016,CZL,2,14,600,6.39692965521615
2016,CZL,2,25,600,6.39692965521615
2016,CZL,2,21,600,6.39692965521615
2016,CZL,2,7,600,6.39692965521615
2016,CZL,2,18,600,6.39692965521615
2016,CZL,2,33,600,6.39692965521615
2016,CZL,2,25,600,6.39692965521615
2016,CZL,2,12,600,6.39692965521615
2016,CZL,2,21,600,6.39692965521615
2016,CZL,2,15,600,6.39692965521615
2016,CZL,2,22,600,6.39692965521615
2016,CZL,2,13,600,6.39692965521615
2016,CZL,2,17,600,6.39692965521615
2016,CZL,2,23,600,6.39692965521615
2016,CZL,2,14,600,6.39692965521615
2016,CZL,3,15,600,6.39692965521615
2016,CZL,3,20,600,6.39692965521615
2016,CZL,3,26,600,6.39692965521615
2016,CZL,3,1,600,6.39692965521615
2016,CZL,3,28,600,6.39692965521615
2016,CZL,3,21,600,6.39692965521615
2016,CZL,3,26,600,6.39692965521615
2016,CZL,3,14,600,6.39692965521615
2016,CZL,3,9,600,6.39692965521615
2016,CZL,3,29,600,6.39692965521615
2016,CZL,3,19,600,6.39692965521615
2016,CZL,3,20,600,6.39692965521615
2016,CZL,3,10,600,6.39692965521615
2016,CZL,3,10,600,6.39692965521615
2016,CZL,3,18,600,6.39692965521615
2016,CZL,3,19,600,6.39692965521615
2016,CZL,3,17,600,6.39692965521615
2016,CZL,4,4,600,6.39692965521615
2016,CZL,4,4,600,6.39692965521615
2016,CZL,4,5,600,6.39692965521615
2016,CZL,4,6,600,6.39692965521615
2016,CZL,4,0,600,6.39692965521615
2016,CZL,4,26,600,6.39692965521615
2016,CZL,4,6,600,6.39692965521615
2016,CZL,4,13,600,6.39692965521615
2016,CZL,4,3,600,6.39692965521615
2016,CZL,4,14,600,6.39692965521615
2016,CZL,4,0,600,6.39692965521615
2016,CZL,4,0,600,6.39692965521615
2016,CZL,4,0,600,6.39692965521615
2016,CZL,4,0,600,6.39692965521615
2016,CZL,4,6,600,6.39692965521615
2016,CZL,4,5,600,6.39692965521615
2016,CZL,4,5,600,6.39692965521615
2016,CZL,4,9,600,6.39692965521615
2016,CZL,4,0,600,6.39692965521615
2016,CZL,4,0,600,6.39692965521615
2016,CZL,4,0,600,6.39692965521615
2016,CZL,5,2,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,11,600,6.39692965521615
2016,CZL,5,3,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,2,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,CZL,5,0,600,6.39692965521615
2016,DRO,1,0,270,5.59842195899838
2016,DRO,1,15,270,5.59842195899838
2016,DRO,1,9,270,5.59842195899838
2016,DRO,1,15,270,5.59842195899838
2016,DRO,1,14,270,5.59842195899838
2016,DRO,1,7,270,5.59842195899838
2016,DRO,1,21,270,5.59842195899838
2016,DRO,1,12,270,5.59842195899838
2016,DRO,1,1,270,5.59842195899838
2016,DRO,1,12,270,5.59842195899838
2016,DRO,2,13,270,5.59842195899838
2016,DRO,2,15,270,5.59842195899838
2016,DRO,2,21,270,5.59842195899838
2016,DRO,2,11,270,5.59842195899838
2016,DRO,2,16,270,5.59842195899838
2016,DRO,2,19,270,5.59842195899838
2016,DRO,2,17,270,5.59842195899838
2016,DRO,2,8,270,5.59842195899838
2016,DRO,2,22,270,5.59842195899838
2016,DRO,2,17,270,5.59842195899838
2016,DRO,2,19,270,5.59842195899838
2016,DRO,2,11,270,5.59842195899838
2016,DRO,2,10,270,5.59842195899838
2016,DRO,2,13,270,5.59842195899838
2016,DRO,2,16,270,5.59842195899838
2016,DRO,3,0,270,5.59842195899838
2016,DRO,3,11,270,5.59842195899838
2016,DRO,3,18,270,5.59842195899838
2016,DRO,3,19,270,5.59842195899838
2016,DRO,3,15,270,5.59842195899838
2016,DRO,3,16,270,5.59842195899838
2016,DRO,3,9,270,5.59842195899838
2016,DRO,3,14,270,5.59842195899838
2016,DRO,4,0,270,5.59842195899838
2016,DRO,4,16,270,5.59842195899838
2016,DRO,4,0,270,5.59842195899838
2016,DRO,4,0,270,5.59842195899838
2016,DRO,4,0,270,5.59842195899838
2016,DRO,4,15,270,5.59842195899838
2016,DRO,4,13,270,5.59842195899838
2016,DRO,4,4,270,5.59842195899838
2016,DRO,4,18,270,5.59842195899838
2016,DRO,4,18,270,5.59842195899838
2016,DRO,4,11,270,5.59842195899838
2016,DRO,5,0,270,5.59842195899838
2016,DRO,5,6,270,5.59842195899838
2016,DRO,5,2,270,5.59842195899838
2016,DRO,5,3,270,5.59842195899838
2016,DRO,5,3,270,5.59842195899838
2016,DRO,5,8,270,5.59842195899838
2016,DRO,5,3,270,5.59842195899838
2016,KCZ,1,13,700,6.5510803350434
2016,KCZ,1,4,700,6.5510803350434
2016,KCZ,1,15,700,6.5510803350434
2016,KCZ,1,16,700,6.5510803350434
2016,KCZ,2,15,700,6.5510803350434
2016,KCZ,2,15,700,6.5510803350434
2016,KCZ,2,1,700,6.5510803350434
2016,KCZ,2,10,700,6.5510803350434
2016,KCZ,3,15,700,6.5510803350434
2016,KCZ,3,8,700,6.5510803350434
2016,KCZ,3,16,700,6.5510803350434
2016,KCZ,3,15,700,6.5510803350434
2016,KCZ,3,10,700,6.5510803350434
2016,KCZ,3,9,700,6.5510803350434
2016,KCZ,3,12,700,6.5510803350434
2016,KCZ,3,16,700,6.5510803350434
2016,KCZ,4,4,700,6.5510803350434
2016,KCZ,4,15,700,6.5510803350434
2016,KCZ,4,9,700,6.5510803350434
2016,KCZ,4,14,700,6.5510803350434
2016,KCZ,4,10,700,6.5510803350434
2016,KCZ,4,7,700,6.5510803350434
2016,KCZ,4,1,700,6.5510803350434
2016,KCZ,4,10,700,6.5510803350434
2016,KCZ,4,3,700,6.5510803350434
2016,KCZ,4,7,700,6.5510803350434
2016,KCZ,4,10,700,6.5510803350434
2016,KCZ,4,3,700,6.5510803350434
2016,KCZ,4,16,700,6.5510803350434
2016,KCZ,4,2,700,6.5510803350434
2016,KCZ,4,9,700,6.5510803350434
2016,KCZ,4,20,700,6.5510803350434
2016,KCZ,4,0,700,6.5510803350434
2016,KCZ,4,0,700,6.5510803350434
2016,KCZ,5,1,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KCZ,5,0,700,6.5510803350434
2016,KLE,1,32,1100,7.00306545878646
2016,KLE,1,7,1100,7.00306545878646
2016,KLE,1,0,1100,7.00306545878646
2016,KLE,1,0,1100,7.00306545878646
2016,KLE,1,0,1100,7.00306545878646
2016,KLE,1,37,1100,7.00306545878646
2016,KLE,1,0,1100,7.00306545878646
2016,KLE,1,22,1100,7.00306545878646
2016,KLE,1,23,1100,7.00306545878646
2016,KLE,1,0,1100,7.00306545878646
2016,KLE,2,17,1100,7.00306545878646
2016,KLE,2,13,1100,7.00306545878646
2016,KLE,2,18,1100,7.00306545878646
2016,KLE,2,16,1100,7.00306545878646
2016,KLE,2,24,1100,7.00306545878646
2016,KLE,2,29,1100,7.00306545878646
2016,KLE,2,11,1100,7.00306545878646
2016,KLE,2,12,1100,7.00306545878646
2016,KLE,2,0,1100,7.00306545878646
2016,KLE,2,25,1100,7.00306545878646
2016,KLE,2,24,1100,7.00306545878646
2016,KLE,2,22,1100,7.00306545878646
2016,KLE,2,0,1100,7.00306545878646
2016,KLE,3,19,1100,7.00306545878646
2016,KLE,3,0,1100,7.00306545878646
2016,KLE,3,27,1100,7.00306545878646
2016,KLE,3,0,1100,7.00306545878646
2016,KLE,3,0,1100,7.00306545878646
2016,KLE,3,22,1100,7.00306545878646
2016,KLE,3,5,1100,7.00306545878646
2016,KLE,3,3,1100,7.00306545878646
2016,KLE,3,24,1100,7.00306545878646
2016,KLE,3,0,1100,7.00306545878646
2016,KLE,3,17,1100,7.00306545878646
2016,KLE,3,10,1100,7.00306545878646
2016,KLE,3,0,1100,7.00306545878646
2016,KLE,3,24,1100,7.00306545878646
2016,KLE,4,27,1100,7.00306545878646
2016,KLE,4,0,1100,7.00306545878646
2016,KLE,4,0,1100,7.00306545878646
2016,KLE,4,0,1100,7.00306545878646
2016,KLE,4,0,1100,7.00306545878646
2016,KLE,4,0,1100,7.00306545878646
2016,KLE,4,27,1100,7.00306545878646
2016,KLE,4,0,1100,7.00306545878646
2016,KLE,4,21,1100,7.00306545878646
2016,KLE,4,0,1100,7.00306545878646
2016,KLE,4,18,1100,7.00306545878646
2016,KLE,4,5,1100,7.00306545878646
2016,KLE,4,0,1100,7.00306545878646
2016,KLE,4,0,1100,7.00306545878646
2016,KLE,4,13,1100,7.00306545878646
2016,KLE,4,5,1100,7.00306545878646
2016,KLE,4,12,1100,7.00306545878646
2016,KLE,4,15,1100,7.00306545878646
2016,KLE,4,23,1100,7.00306545878646
2016,KLE,4,0,1100,7.00306545878646
2016,KLE,4,30,1100,7.00306545878646
2016,KLE,4,4,1100,7.00306545878646
2016,KLE,5,0,1100,7.00306545878646
2016,KLE,5,25,1100,7.00306545878646
2016,KLE,5,3,1100,7.00306545878646
2016,KLE,5,29,1100,7.00306545878646
2016,KLE,5,16,1100,7.00306545878646
2016,KLE,5,3,1100,7.00306545878646
2016,KLE,5,16,1100,7.00306545878646
2016,KLE,5,4,1100,7.00306545878646
2016,KLE,5,0,1100,7.00306545878646
2016,KLE,5,11,1100,7.00306545878646
2016,KLE,5,1,1100,7.00306545878646
2016,KLE,5,10,1100,7.00306545878646
2016,KLE,5,0,1100,7.00306545878646
2016,KLE,5,0,1100,7.00306545878646
2016,KOP,1,0,100,4.60517018598809
2016,KOP,1,14,100,4.60517018598809
2016,KOP,1,3,100,4.60517018598809
2016,KOP,1,13,100,4.60517018598809
2016,KOP,2,15,100,4.60517018598809
2016,KOP,2,12,100,4.60517018598809
2016,KOP,2,3,100,4.60517018598809
2016,KOP,2,0,100,4.60517018598809
2016,KOP,2,22,100,4.60517018598809
2016,KOP,3,8,100,4.60517018598809
2016,KOP,3,14,100,4.60517018598809
2016,KOP,3,20,100,4.60517018598809
2016,KOP,3,22,100,4.60517018598809
2016,KOP,3,12,100,4.60517018598809
2016,KOP,3,14,100,4.60517018598809
2016,KOP,3,19,100,4.60517018598809
2016,KOP,3,20,100,4.60517018598809
2016,KOP,4,0,100,4.60517018598809
2016,KOP,4,4,100,4.60517018598809
2016,KOP,4,0,100,4.60517018598809
2016,KOP,4,5,100,4.60517018598809
2016,KOP,4,21,100,4.60517018598809
2016,KOP,4,9,100,4.60517018598809
2016,KOP,5,3,100,4.60517018598809
2016,KOP,5,0,100,4.60517018598809
2016,KOP,5,0,100,4.60517018598809
2016,KOP,5,0,100,4.60517018598809
2016,KOP,5,0,100,4.60517018598809
2016,KOP,5,7,100,4.60517018598809
2016,KOP,5,0,100,4.60517018598809
2016,KOP,5,0,100,4.60517018598809
2016,KOP,5,0,100,4.60517018598809
2016,KOP,5,0,100,4.60517018598809
2016,KOP,5,0,100,4.60517018598809
2016,KOP,5,0,100,4.60517018598809
2016,KOP,5,6,100,4.60517018598809
2016,KOP,5,0,100,4.60517018598809
2016,MAŁ,1,1,420,6.04025471127741
2016,MAŁ,1,23,420,6.04025471127741
2016,MAŁ,1,0,420,6.04025471127741
2016,MAŁ,1,20,420,6.04025471127741
2016,MAŁ,1,29,420,6.04025471127741
2016,MAŁ,1,3,420,6.04025471127741
2016,MAŁ,1,29,420,6.04025471127741
2016,MAŁ,1,13,420,6.04025471127741
2016,MAŁ,1,13,420,6.04025471127741
2016,MAŁ,1,19,420,6.04025471127741
2016,MAŁ,1,18,420,6.04025471127741
2016,MAŁ,2,18,420,6.04025471127741
2016,MAŁ,2,24,420,6.04025471127741
2016,MAŁ,2,0,420,6.04025471127741
2016,MAŁ,2,0,420,6.04025471127741
2016,MAŁ,2,16,420,6.04025471127741
2016,MAŁ,2,33,420,6.04025471127741
2016,MAŁ,2,15,420,6.04025471127741
2016,MAŁ,2,19,420,6.04025471127741
2016,MAŁ,2,9,420,6.04025471127741
2016,MAŁ,2,4,420,6.04025471127741
2016,MAŁ,2,16,420,6.04025471127741
2016,MAŁ,2,14,420,6.04025471127741
2016,MAŁ,2,8,420,6.04025471127741
2016,MAŁ,2,12,420,6.04025471127741
2016,MAŁ,2,18,420,6.04025471127741
2016,MAŁ,2,0,420,6.04025471127741
2016,MAŁ,3,29,420,6.04025471127741
2016,MAŁ,3,20,420,6.04025471127741
2016,MAŁ,3,25,420,6.04025471127741
2016,MAŁ,3,7,420,6.04025471127741
2016,MAŁ,3,3,420,6.04025471127741
2016,MAŁ,3,0,420,6.04025471127741
2016,MAŁ,3,0,420,6.04025471127741
2016,MAŁ,3,0,420,6.04025471127741
2016,MAŁ,3,17,420,6.04025471127741
2016,MAŁ,3,21,420,6.04025471127741
2016,MAŁ,3,20,420,6.04025471127741
2016,MAŁ,3,0,420,6.04025471127741
2016,MAŁ,3,0,420,6.04025471127741
2016,MAŁ,3,0,420,6.04025471127741
2016,MAŁ,4,6,420,6.04025471127741
2016,MAŁ,4,10,420,6.04025471127741
2016,MAŁ,4,0,420,6.04025471127741
2016,MAŁ,4,0,420,6.04025471127741
2016,MAŁ,4,7,420,6.04025471127741
2016,MAŁ,4,2,420,6.04025471127741
2016,MAŁ,4,2,420,6.04025471127741
2016,MAŁ,4,19,420,6.04025471127741
2016,MAŁ,4,0,420,6.04025471127741
2016,MAŁ,4,0,420,6.04025471127741
2016,MAŁ,4,0,420,6.04025471127741
2016,MAŁ,4,0,420,6.04025471127741
2016,MAŁ,4,0,420,6.04025471127741
2016,MAŁ,4,0,420,6.04025471127741
2016,MAŁ,4,0,420,6.04025471127741
2016,MAŁ,4,0,420,6.04025471127741
2016,MAŁ,4,0,420,6.04025471127741
2016,MAŁ,4,0,420,6.04025471127741
2016,MAŁ,5,2,420,6.04025471127741
2016,MAŁ,5,2,420,6.04025471127741
2016,MAŁ,5,3,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,MAŁ,5,0,420,6.04025471127741
2016,ORZ,1,22,10000,9.21034037197618
2016,ORZ,1,4,10000,9.21034037197618
2016,ORZ,1,30,10000,9.21034037197618
2016,ORZ,1,22,10000,9.21034037197618
2016,ORZ,1,10,10000,9.21034037197618
2016,ORZ,1,0,10000,9.21034037197618
2016,ORZ,1,25,10000,9.21034037197618
2016,ORZ,1,11,10000,9.21034037197618
2016,ORZ,1,16,10000,9.21034037197618
2016,ORZ,1,24,10000,9.21034037197618
2016,ORZ,1,15,10000,9.21034037197618
2016,ORZ,1,28,10000,9.21034037197618
2016,ORZ,1,28,10000,9.21034037197618
2016,ORZ,2,0,10000,9.21034037197618
2016,ORZ,2,17,10000,9.21034037197618
2016,ORZ,2,3,10000,9.21034037197618
2016,ORZ,2,21,10000,9.21034037197618
2016,ORZ,2,0,10000,9.21034037197618
2016,ORZ,2,4,10000,9.21034037197618
2016,ORZ,2,22,10000,9.21034037197618
2016,ORZ,2,26,10000,9.21034037197618
2016,ORZ,2,11,10000,9.21034037197618
2016,ORZ,2,7,10000,9.21034037197618
2016,ORZ,3,0,10000,9.21034037197618
2016,ORZ,3,12,10000,9.21034037197618
2016,ORZ,3,12,10000,9.21034037197618
2016,ORZ,3,0,10000,9.21034037197618
2016,ORZ,3,10,10000,9.21034037197618
2016,ORZ,3,12,10000,9.21034037197618
2016,ORZ,3,9,10000,9.21034037197618
2016,ORZ,3,21,10000,9.21034037197618
2016,ORZ,3,3,10000,9.21034037197618
2016,ORZ,3,13,10000,9.21034037197618
2016,ORZ,3,25,10000,9.21034037197618
2016,ORZ,3,16,10000,9.21034037197618
2016,ORZ,3,22,10000,9.21034037197618
2016,ORZ,3,8,10000,9.21034037197618
2016,ORZ,4,0,10000,9.21034037197618
2016,ORZ,4,0,10000,9.21034037197618
2016,ORZ,4,0,10000,9.21034037197618
2016,ORZ,4,0,10000,9.21034037197618
2016,ORZ,4,3,10000,9.21034037197618
2016,ORZ,4,0,10000,9.21034037197618
2016,ORZ,4,2,10000,9.21034037197618
2016,ORZ,4,0,10000,9.21034037197618
2016,ORZ,4,0,10000,9.21034037197618
2016,ORZ,4,0,10000,9.21034037197618
2016,ORZ,4,4,10000,9.21034037197618
2016,ORZ,4,17,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ORZ,5,0,10000,9.21034037197618
2016,ROS,1,13,120,4.78749174278205
2016,ROS,1,8,120,4.78749174278205
2016,ROS,1,9,120,4.78749174278205
2016,ROS,1,0,120,4.78749174278205
2016,ROS,1,0,120,4.78749174278205
2016,ROS,1,14,120,4.78749174278205
2016,ROS,1,15,120,4.78749174278205
2016,ROS,1,15,120,4.78749174278205
2016,ROS,1,19,120,4.78749174278205
2016,ROS,1,13,120,4.78749174278205
2016,ROS,2,0,120,4.78749174278205
2016,ROS,2,8,120,4.78749174278205
2016,ROS,2,0,120,4.78749174278205
2016,ROS,2,0,120,4.78749174278205
2016,ROS,2,9,120,4.78749174278205
2016,ROS,2,0,120,4.78749174278205
2016,ROS,2,0,120,4.78749174278205
2016,ROS,3,11,120,4.78749174278205
